"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637959148004579775,"P14","s","2",22,"m","e","Play",152.0342,637959148003059433,637959148004579775
637959148022661305,"P14","s","2",22,"m","e","View",1808.153,637959148004579775,637959148022661305
637959148033637369,"P14","s","2",22,"m","e","Build",1097.6064,637959148022661305,637959148033637369
637959148052213113,"P14","s","2",22,"m","e","View",1857.5744,637959148033637369,637959148052213113
637959148055033754,"P14","s","2",22,"m","e","Play",282.0641,637959148052213113,637959148055033754
637959148121188715,"P14","s","2",22,"m","e","Build",6615.4961,637959148055033754,637959148121188715
637959148141183241,"P14","s","2",22,"m","e","Play",1999.4526,637959148121188715,637959148141183241
637959148147394648,"P14","s","2",22,"m","e","Build",621.1407,637959148141183241,637959148147394648
637959148148944995,"P14","s","2",22,"m","e","Play",155.0347,637959148147394648,637959148148944995
637959148162448055,"P14","s","2",22,"m","e","View",1350.306,637959148148944995,637959148162448055
637959148166939069,"P14","s","2",22,"m","e","Build",449.1014,637959148162448055,637959148166939069
637959148168729472,"P14","s","2",22,"m","e","View",179.0403,637959148166939069,637959148168729472
637959148185633298,"P14","s","2",22,"m","e","Play",1690.3826,637959148168729472,637959148185633298
637959148196735803,"P14","s","2",22,"m","e","Build",1110.2505,637959148185633298,637959148196735803
637959148207738296,"P14","s","2",22,"m","e","Play",1100.2493,637959148196735803,637959148207738296
637959148219050862,"P14","s","2",22,"m","e","Build",1131.2566,637959148207738296,637959148219050862
637959148227572784,"P14","s","2",22,"m","e","Play",852.1922,637959148219050862,637959148227572784
637959148241956043,"P14","s","2",22,"m","e","Build",1438.3259,637959148227572784,637959148241956043
637959148257149476,"P14","s","2",22,"m","e","Play",1519.3433,637959148241956043,637959148257149476
637959148278154229,"P14","s","2",22,"m","e","Build",2100.4753,637959148257149476,637959148278154229
637959148292988515,"P14","s","2",22,"m","e","Play",1483.4286,637959148278154229,637959148292988515
637959148308822109,"P14","s","2",22,"m","e","Build",1583.3594,637959148292988515,637959148308822109
637959148324325602,"P14","s","2",22,"m","e","Play",1550.3493,637959148308822109,637959148324325602
637959148349201228,"P14","s","2",22,"m","e","Build",2487.5626,637959148324325602,637959148349201228
637959148374761882,"P14","s","2",22,"m","e","Play",2556.0654,637959148349201228,637959148374761882
637959148390182794,"P14","s","2",22,"m","e","Build",1542.0912,637959148374761882,637959148390182794
637959148405886341,"P14","s","2",22,"m","e","Play",1570.3547,637959148390182794,637959148405886341
637959148419879502,"P14","s","2",22,"m","e","Build",1399.3161,637959148405886341,637959148419879502
637959148436714905,"P14","s","2",22,"m","e","Play",1683.5403,637959148419879502,637959148436714905
637959148453076943,"P14","s","2",22,"m","e","Build",1636.2038,637959148436714905,637959148453076943
637959148468398205,"P14","s","2",22,"m","e","Play",1532.1262,637959148453076943,637959148468398205
637959148479796910,"P14","s","2",22,"m","e","Build",1139.8705,637959148468398205,637959148479796910
637959148498465434,"P14","s","2",22,"m","e","Play",1866.8524,637959148479796910,637959148498465434
637959148513078738,"P14","s","2",22,"m","e","Build",1461.3304,637959148498465434,637959148513078738
637959148524731381,"P14","s","2",22,"m","e","Play",1165.2643,637959148513078738,637959148524731381
637959148540264885,"P14","s","2",22,"m","e","Build",1553.3504,637959148524731381,637959148540264885
637959148564880464,"P14","s","2",22,"m","e","Play",2461.5579,637959148540264885,637959148564880464
637959148578593560,"P14","s","2",22,"m","e","Build",1371.3096,637959148564880464,637959148578593560
637959148595377364,"P14","s","2",22,"m","e","Play",1678.3804,637959148578593560,637959148595377364
637959148612561245,"P14","s","2",22,"m","e","Build",1718.3881,637959148595377364,637959148612561245
637959148630075211,"P14","s","2",22,"m","e","Play",1751.3966,637959148612561245,637959148630075211
637959148647529156,"P14","s","2",22,"m","e","Build",1745.3945,637959148630075211,637959148647529156
637959148657841494,"P14","s","2",22,"m","e","Play",1031.2338,637959148647529156,637959148657841494
637959148675285441,"P14","s","2",22,"m","e","Build",1744.3947,637959148657841494,637959148675285441
637959148689038546,"P14","s","2",22,"m","e","Play",1375.3105,637959148675285441,637959148689038546
637959148707962827,"P14","s","2",22,"m","e","Build",1892.4281,637959148689038546,637959148707962827
637959148713134001,"P14","s","2",22,"m","e","Play",517.1174,637959148707962827,637959148713134001
637959148720805733,"P14","s","2",22,"m","e","View",767.1732,637959148713134001,637959148720805733
637959148743810945,"P14","s","2",22,"m","e","Play",2300.5212,637959148720805733,637959148743810945
637959148769046653,"P14","s","2",22,"m","e","Build",2523.5708,637959148743810945,637959148769046653
637959148781899563,"P14","s","2",22,"m","e","Play",1285.291,637959148769046653,637959148781899563
637959148799713585,"P14","s","2",22,"m","e","Build",1781.4022,637959148781899563,637959148799713585
637959148813276653,"P14","s","2",22,"m","e","Play",1356.3068,637959148799713585,637959148813276653
637959148830775522,"P14","s","2",22,"m","e","Build",1749.8869,637959148813276653,637959148830775522
637959148851800278,"P14","s","2",22,"m","e","Play",2102.4756,637959148830775522,637959148851800278
637959148865803016,"P14","s","2",22,"m","e","Build",1400.2738,637959148851800278,637959148865803016
637959148880303721,"P14","s","2",22,"m","e","Play",1450.0705,637959148865803016,637959148880303721
637959148901755207,"P14","s","2",22,"m","e","Build",2145.1486,637959148880303721,637959148901755207
637959148914947380,"P14","s","2",22,"m","e","Play",1319.2173,637959148901755207,637959148914947380
637959148952409193,"P14","s","2",22,"m","e","Build",3746.1813,637959148914947380,637959148952409193
637959148965152072,"P14","s","2",22,"m","e","Play",1274.2879,637959148952409193,637959148965152072
637959148981215708,"P14","s","2",22,"m","e","Build",1606.3636,637959148965152072,637959148981215708
637959148994208653,"P14","s","2",22,"m","e","Play",1299.2945,637959148981215708,637959148994208653
637959149007651694,"P14","s","2",22,"m","e","Build",1344.3041,637959148994208653,637959149007651694
637959149038558681,"P14","s","2",22,"m","e","Play",3090.6987,637959149007651694,637959149038558681
637959149085599325,"P14","s","2",22,"m","e","Build",4704.0644,637959149038558681,637959149085599325
637959149099932564,"P14","s","2",22,"m","e","Play",1433.3239,637959149085599325,637959149099932564
637959149125138265,"P14","s","2",22,"m","e","Build",2520.5701,637959149099932564,637959149125138265
637959149141862056,"P14","s","2",22,"m","e","Play",1672.3791,637959149125138265,637959149141862056
637959149156575379,"P14","s","2",22,"m","e","Build",1471.3323,637959149141862056,637959149156575379
637959149174669475,"P14","s","2",22,"m","e","Play",1809.4096,637959149156575379,637959149174669475
637959149198204799,"P14","s","2",22,"m","e","Build",2353.5324,637959149174669475,637959149198204799
637959149225310934,"P14","s","2",22,"m","e","Play",2710.6135,637959149198204799,637959149225310934
637959154965770537,"P14","co","1",22,"m","e","Play",4087.5538,637959154924894999,637959154965770537
637959154988275640,"P14","co","1",22,"m","e","Build",2250.5103,637959154965770537,637959154988275640
637959155004239241,"P14","co","1",22,"m","e","Play",1596.3601,637959154988275640,637959155004239241
637959155025063953,"P14","co","1",22,"m","e","Build",2082.4712,637959155004239241,637959155025063953
637959155037956867,"P14","co","1",22,"m","e","Play",1289.2914,637959155025063953,637959155037956867
637959155052820232,"P14","co","1",22,"m","e","Build",1486.3365,637959155037956867,637959155052820232
637959155067723601,"P14","co","1",22,"m","e","Play",1490.3369,637959155052820232,637959155067723601
637959155083997287,"P14","co","1",22,"m","e","Build",1627.3686,637959155067723601,637959155083997287
637959155095309844,"P14","co","1",22,"m","e","Play",1131.2557,637959155083997287,637959155095309844
637959155113003844,"P14","co","1",22,"m","e","Build",1769.4,637959155095309844,637959155113003844
637959155123756283,"P14","co","1",22,"m","e","Play",1075.2439,637959155113003844,637959155123756283
637959155142660554,"P14","co","1",22,"m","e","Build",1890.4271,637959155123756283,637959155142660554
637959155167326134,"P14","co","1",22,"m","e","Play",2466.558,637959155142660554,637959155167326134
637959155201393852,"P14","co","1",22,"m","e","Build",3406.7718,637959155167326134,637959155201393852
637959155216727311,"P14","co","1",22,"m","e","Play",1533.3459,637959155201393852,637959155216727311
637959155229770264,"P14","co","1",22,"m","e","Build",1304.2953,637959155216727311,637959155229770264
637959155256193660,"P14","co","1",22,"m","e","Play",2642.3396,637959155229770264,637959155256193660
637959155281479379,"P14","co","1",22,"m","e","Build",2528.5719,637959155256193660,637959155281479379
637959155294014521,"P14","co","1",22,"m","e","Play",1253.5142,637959155281479379,637959155294014521
637959155315297511,"P14","co","1",22,"m","e","Build",2128.299,637959155294014521,637959155315297511
637959155328782246,"P14","co","1",22,"m","e","Play",1348.4735,637959155315297511,637959155328782246
637959155343035465,"P14","co","1",22,"m","e","Build",1425.3219,637959155328782246,637959155343035465
637959155356338475,"P14","co","1",22,"m","e","Play",1330.301,637959155343035465,637959155356338475
637959155372622153,"P14","co","1",22,"m","e","Build",1628.3678,637959155356338475,637959155372622153
637959155419852839,"P14","co","1",22,"m","e","Play",4723.0686,637959155372622153,637959155419852839
637959155438066964,"P14","co","1",22,"m","e","Build",1821.4125,637959155419852839,637959155438066964
637959155529917741,"P14","co","1",22,"m","e","Play",9185.0777,637959155438066964,637959155529917741
637959155550352367,"P14","co","1",22,"m","e","Build",2043.4626,637959155529917741,637959155550352367
637959155564515567,"P14","co","1",22,"m","e","Play",1416.32,637959155550352367,637959155564515567
637959155589491215,"P14","co","1",22,"m","e","Build",2497.5648,637959155564515567,637959155589491215
637959157160438526,"P14","co","2",22,"m","e","Play",89.0211,637959157159548315,637959157160438526
637959157169490565,"P14","co","2",22,"m","e","View",905.2039,637959157160438526,637959157169490565
637959157193095902,"P14","co","2",22,"m","e","Play",2360.5337,637959157169490565,637959157193095902
637959157224573025,"P14","co","2",22,"m","e","Build",3147.7123,637959157193095902,637959157224573025
637959157242086987,"P14","co","2",22,"m","e","Play",1751.3962,637959157224573025,637959157242086987
637959157252989455,"P14","co","2",22,"m","e","Build",1090.2468,637959157242086987,637959157252989455
637959157265397880,"P14","co","2",22,"m","e","Play",1240.8425,637959157252989455,637959157265397880
637959157280931388,"P14","co","2",22,"m","e","Build",1553.3508,637959157265397880,637959157280931388
637959157299192068,"P14","co","2",22,"m","e","Play",1826.068,637959157280931388,637959157299192068
637959157318276383,"P14","co","2",22,"m","e","Build",1908.4315,637959157299192068,637959157318276383
637959157329128192,"P14","co","2",22,"m","e","Play",1085.1809,637959157318276383,637959157329128192
637959157353035378,"P14","co","2",22,"m","e","Build",2390.7186,637959157329128192,637959157353035378
637959157365244730,"P14","co","2",22,"m","e","Play",1220.9352,637959157353035378,637959157365244730
637959157376999691,"P14","co","2",22,"m","e","Build",1175.4961,637959157365244730,637959157376999691
637959157423770273,"P14","co","2",22,"m","e","Play",4677.0582,637959157376999691,637959157423770273
637959157431121932,"P14","co","2",22,"m","e","Build",735.1659,637959157423770273,637959157431121932
637959157449366067,"P14","co","2",22,"m","e","Play",1824.4135,637959157431121932,637959157449366067
637959157469820686,"P14","co","2",22,"m","e","Build",2045.4619,637959157449366067,637959157469820686
637959157481753392,"P14","co","2",22,"m","e","Play",1193.2706,637959157469820686,637959157481753392
637959157500847709,"P14","co","2",22,"m","e","Build",1909.4317,637959157481753392,637959157500847709
637959157532944977,"P14","co","2",22,"m","e","Play",3209.7268,637959157500847709,637959157532944977
637959157562171580,"P14","co","2",22,"m","e","Build",2922.6603,637959157532944977,637959157562171580
637959157588977652,"P14","co","2",22,"m","e","Play",2680.6072,637959157562171580,637959157588977652
637959157611922844,"P14","co","2",22,"m","e","Build",2294.5192,637959157588977652,637959157611922844
